Titulo,Adress,City,ZIP/Postal Code,State/Province,Phone
MAIS ECONOMICA,Rua RUA INDEPEND?NCIA 647 CENTRO,SAO LEOPOLDO,93010002,RS  ,"51,3591-3779,"
MAIS ECONOMICA,Rua AV. PEDRO ADAMS FILHO 5550 CENTRO,NOVO HAMBURGO,93310002,RS  ,"51,3524-0474,"
MAIS ECONOMICA,Avenida AV. RIO BRANCO 431 LAJEADO PESSEGUEIRO  DISTRITO ,SANTA ROSA,98900000,RS  ,"51,3511-2020,"
MAIS ECONOMICA,Avenida AV. BRASIL 1040 CENTRO,SANTO ANGELO,98801590,RS  ,"51,3313-2020,"
MAIS ECONOMICA,Rua RUA ERNESTO ALVES 328 ASSIS BRASIL,IJUI,98700000,RS  ,"51,3333-2480,"
MAIS ECONOMICA,Rua ULISSES CABRAL 112 CENTRO,SAPUCAIA DO SUL,93220000,RS  ,"51,3452-1010,"
MAIS ECONOMICA,Avenida AV. J?LIO DE CASTILHOS 2306 CENTRO,CAXIAS DO SUL,95010002,RS  ,"51,3215-4040,"
MAIS ECONOMICA,Avenida AV. SETE DE SETEMBRO 1074 CENTRO,BAGE,96400003,RS  ,"51,3241-4873,"
MAIS ECONOMICA,Avenida AV. BRASIL 585 CENTRO,PASSO FUNDO,99014000,RS  ,"51,3311-2020,"
MAIS ECONOMICA,Avenida AV. JOS? LOUREIRO DA SILVA 1552 CENTRO,GRAVATAI,94010000,RS  ,"51,3496-3953,"
MAIS ECONOMICA,Avenida AV. EMANCIPA??O 334 CENTRO,TRAMANDAI,94010000,RS  ,"51,3684-6659,"
MAIS ECONOMICA,Rua PROFESSOR FRANCISCO BROCHADO DA ROCHA 393 CENTRO,SAPUCAIA DO SUL,93220680,RS  ,"51,3453-5050,"
MAIS ECONOMICA,Rua JULIO DE CASTILHOS 924 CENTRO,LAJEADO,95900000,RS  ,"51,3714-3030,"
MAIS ECONOMICA,Avenida AV. CARLOS BIHEL 45 CENTRO,SAPIRANGA,93800000,RS  ,"51,3529-4040,"
MAIS ECONOMICA,Avenida AV. J?LIO BORELLA 1135 VEADO PARDO,MARAU,99150000,RS  ,"51,3342-2426,"
MAIS ECONOMICA,Rua RUA DOS ANDRADAS 237 CENTRO,ALEGRETE,97541001,RS  ,"51,3422-7070,"
MAIS ECONOMICA,Avenida AV. 7 DE SETEMBRO 817 CENTRO,BAGE,96400006,RS  ,"51,3242-6600,"
MAIS ECONOMICA,Rua RUA DR. BOZANO 1292 CENTRO,SANTA MARIA,97015004,RS  ,"51,3217-4753,"
MAIS ECONOMICA,Rua RUA 24 DE MAIO 332 CENTRO,RIO GRANDE,96200003,RS  ,"51,3233-4040,"
MAIS ECONOMICA,Rua RUA DR. LEGENDRE 209 CENTRO,PAROBE,95630000,RS  ,"51,3523-4040,"
MAIS ECONOMICA,Avenida AV. J?LIO DE CASTILHOS 1727 NOSSA SENHORA DE LOURDES,CAXIAS DO SUL,95010003,RS  ,"51,3205-2020,"
MAIS ECONOMICA,Rua RUA 15 DE JANEIRO 129 CENTRO,CANOAS,92010300,RS  ,"51,3476-6218,"
MAIS ECONOMICA,Rua RUA MARECHAL FLORIANO 217 CENTRO,ESTRELA,95880000,RS  ,"51,3720-4238,"
MAIS ECONOMICA,Avenida AV. BRASIL 876 CENTRO,SANTO ANGELO,98801590,RS  ,"51,3314-1098,"
MAIS ECONOMICA,Avenida AV. MARECHAL FLORIANO PEIXOTO 864 CENTRO,SOLEDADE,99300000,RS  ,"51,3381-4483,"
MAIS ECONOMICA,Avenida BORGES DE MEDEIROS 2433 ARARIPE,GRAMADO,95670000,RS  ,"51,3286-5972,"
MAIS ECONOMICA,Rua RUA GASPAR MARTINS 222 CENTRO,ALEGRETE,97542000,RS  ,"51,3426-3980,"
MAIS ECONOMICA,Rua RUA PINHEIRO MACHADO 151 SAO MARCOS,FARROUPILHA,95180000,RS  ,"51,3268-1712,"
MAIS ECONOMICA,Rua CORREIA PINTO 113 CENTRO,LAGES,88502200,SC  ,"51,3224-7098,"
MAIS ECONOMICA,Avenida AV. GEN. FLORES DA CUNHA 1098 VILA VERANOPOLIS,CACHOEIRINHA,94910001,RS  ,"51,3471-7665,"
MAIS ECONOMICA,Rua RAMIRO BARCELLOS 1135 GERTRUDES,VACARIA,95200000,RS  ,"51,3231-2429,"
MAIS ECONOMICA,Rua AV.BAR?O DO UPACARA? 1167 CENTRO,DOM PEDRITO,96450000,RS  ,"51,3243-8983,"
MAIS ECONOMICA,Rua RUA SALDANHA MARINHO 290 SAO VALENTIM,BENTO GONCALVES,95700000,RS  ,"51,3451-7283,"
MAIS ECONOMICA,Avenida AV. J?LIO DE CASTILHOS 2525 CENTRO,TAQUARA,95600000,RS  ,"51,3541-5764,"
MAIS ECONOMICA,Avenida AV. BRASIL 2994 CENTRO,CAMPO BOM,93700000,RS  ,"51,9698-3917,"
MAIS ECONOMICA,Rua RUA VOLUNT?RIOS DA P?TRIA 9 CENTRO HISTORICO,PORTO ALEGRE,90030002,RS  ,"51,3211-0300,"
MAIS ECONOMICA,Rua RUA DR. RAMIRO BARCELOS 1601 COSTA DA SERRA,MONTENEGRO,95780000,RS  ,"51,3632-6349,"
MAIS ECONOMICA,Avenida AV. J?LIO DE CASTILHOS 2595 CENTRO,CAXIAS DO SUL,95010005,RS  ,"51,3025-3050,"
MAIS ECONOMICA,Avenida WENCESLAU ESCOBAR 2759 CRISTAL,PORTO ALEGRE,91900000,RS  ,"51,3072-7700,"
MAIS ECONOMICA,Rua MARECHAL DEODORO 71 CENTRO,LAGES,88501000,SC  ,"51,3223-4060,"
MAIS ECONOMICA,Rua SETE DE SETEMBRO 90 CENTRO,PANAMBI,98280000,RS  ,"51,3375-6166,"
MAIS ECONOMICA,Rua AV: BOQUEIRAO 396 IGARA,CANOAS,92410350,RS  ,"51,3031-8849,"
MAIS ECONOMICA,Avenida AV. SANTOS FERREIRA 1875 MARECHAL RONDON,CANOAS,92030000,RS  ,"51,3032-7040,"
MAIS ECONOMICA,Avenida AV. OSVALDO ARANHA 1382 BOM FIM,PORTO ALEGRE,90035191,RS  ,"51,3072-6546,"
MAIS ECONOMICA,"Rua ANDRADAS, DOS 174 CENTRO",SANTANA DO LIVRAMENTO,97573000,RS  ,"51,3244-4166,"
MAIS ECONOMICA,Rua RUA GENERAL OSORIO 1012 CENTRO,IBIRUBA,98200000,RS  ,"51,3324-6407,"
MAIS ECONOMICA,Rua MARECHAL FLORIANO PEIXOTO 820 CENTRO,ROSARIO DO SUL,97590000,RS  ,"51,3029-4050,"
MAIS ECONOMICA,Avenida RUA JOAO CORREA  1014 CENTRO,SAPIRANGA,93800800,RS  ,"51,3529-5237,"
MAIS ECONOMICA,Rua RUA MARECHAL FLORIANO 160 CENTRO,PELOTAS,96015440,RS  ,"51,3028-8099,"
MAIS ECONOMICA,Rua RUA SALDANHA MARINHO 459 SAO VALENTIM,BENTO GONCALVES,95700000,RS  ,"51,3055-3010,"
MAIS ECONOMICA,Rua R CONEGO ESTANISLAU SCHERER 569 CENTRO,GUAIBA,92500000,RS  ,"51,3401-3830,"
MAIS ECONOMICA,Avenida PRESIDENTE GETULIO VARGAS 1920 BELA VISTA,ALVORADA,94800000,RS  ,"51,3411-6340,"
MAIS ECONOMICA,Avenida AV OTTO NIEMEYER 2964 TRISTEZA,PORTO ALEGRE,91910001,RS  ,"51,3241-3611,"
MAIS ECONOMICA,Rua R BARTOLOMEU DE GUSM?O 405 CANUDOS,NOVO HAMBURGO,93542000,RS  ,"51,3524-1641,"
MAIS ECONOMICA,Avenida AV. ASSIS BRASIL 6654 SARANDI ,PORTO ALEGRE,91140000,RS  ,"51,3365-5057,"
MAIS ECONOMICA,Avenida R INDEPENDENCIA 893 CENTRO,SAO LEOPOLDO,93010003,RS  ,"51,3578-1090,"
MAIS ECONOMICA,Avenida AV RIO GRANDE 251 CASSINO,RIO GRANDE,96205001,RS  ,"51,3236-7700,"
MAIS ECONOMICA,Rua MARECHAL FLORIANO 681 CENTRO,SANTA CRUZ DO SUL,96810000,RS  ,"51,9950-7788,"
MAIS ECONOMICA,Avenida AV BOM PASTOR 215 KAYSER,CAXIAS DO SUL,95096150,RS  ,"51,3217-2331,"
MAIS ECONOMICA,Avenida GENERAL BACELAR 333 CENTRO,RIO GRANDE,96200370,RS  ,"51,3230-5643,"
MAIS ECONOMICA,Rua RUA PORT?O 109 CENTRO,ESTANCIA VELHA,93600000,RS  ,"51,9682-5198,"
MAIS ECONOMICA,Avenida AV AZENHA 693 AZENHA,PORTO ALEGRE,90160001,RS  ,"51,9792-0734,"
MAIS ECONOMICA,Rua RUA DO ACAMPAMENTO 510 CENTRO,SANTA MARIA,97050002,RS  ,"51,3314-7313,"
MAIS ECONOMICA,Rua AV JULIO DE CASTILHOS 211 CENTRO,CANELA,95680000,RS  ,"51,3282-6023,"
MAIS ECONOMICA,Rua RUA CEL PENA DE MORAES 342 SAO MARCOS,FARROUPILHA,95180000,RS  ,"51,3035-2211,"
MAIS ECONOMICA,Rua GENERAL MARQUES 400 CENTRO,SAO GABRIEL,97300970,RS  ,"51,3232-4596,"
MAIS ECONOMICA,Rua RUA BORGES DE MEDEIROS 1420 SAO GOTARDO  DISTRITO ,FLORES DA CUNHA,95270000,RS  ,"51,3292-3100,"
MAIS ECONOMICA,Rua RUA PINHEIRO MACHADO 1838 NOSSA SENHORA DE LOURDES,CAXIAS DO SUL,95020171,RS  ,"51,3221-1663,"
MAIS ECONOMICA,Avenida AV JOAO SCHUMAN 40 CENTRO,CAMPO BOM,93700000,RS  ,"51,9619-2696,"
MAIS ECONOMICA,Rua R 24 DE MAIO 200 CENTRO,RIO GRANDE,96200003,RS  ,"51,9957-5455,"
MAIS ECONOMICA,Avenida AV JULIO DE CASTILHOS 864 CENTRO,SOLEDADE,99300970,RS  ,"51,9119-1813,"
MAIS ECONOMICA,Rua R 15  DE NOVEMBRO 400 MINAS DO CAMAQUA,CACAPAVA DO SUL,96570000,RS  ,"51,3281-5039,"
MAIS ECONOMICA,Rua R MARECHAL FLORIANO PEIXOTO 2350 CENTRO,ROSARIO DO SUL,97590970,RS  ,"51,3231-7006,"
MAIS ECONOMICA,Avenida R INDEPENDENCIA 674 CENTRO,PASSO FUNDO,99010041,RS  ,"51,3311-9027,"
MAIS ECONOMICA,Avenida AV FLORES DA CUNHA 1603 CENTRO,CARAZINHO,99500000,RS  ,"51,3329-4456,"
MAIS ECONOMICA,Avenida AV PARAGUASSU 2361 CENTRO,CAPAO DA CANOA,95555970,RS  ,"51,3625-1126,"
MAIS ECONOMICA,Praça Praça DOM FELICIANO 51 CENTRO HISTORICO,PORTO ALEGRE,90020160,RS  ,"51,3226-6962,"
MAIS ECONOMICA,Avenida INDEPENDENCIA 1447 CENTRO,PALMEIRA DAS MISSOES,98300971,RS  ,"51,3742-5193,"
MAIS ECONOMICA,Rua R:INDEPENDENCIA 999 CENTRO,SAO LEOPOLDO,93010004,RS  ,"51,3572-7201,"
MAIS ECONOMICA,Avenida AV BRASIL OESTE 143 CENTRO,PASSO FUNDO,99025000,RS  ,"51,3313-8926,"
MAIS ECONOMICA,Rua PRINCIPAL 492 CAPELA SAO PEDRO,CAMAQUA,96180000,RS  ,"51,9760-0337,"
MAIS ECONOMICA,Rua R:DR BOZANO 1091 CENTRO,SANTA MARIA,97015003,RS  ,"51,9934-1583,"
MAIS ECONOMICA,Avenida AV CORONEL MARCOS DE ANDRADE 98 CENTRO,VIAMAO,94410050,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Avenida AV OTAVIO ROCHA 138 CENTRO HISTORICO,PORTO ALEGRE,90020150,RS  ,"51,8138-0443,"
MAIS ECONOMICA,Avenida AV PRESIDENTE CASTELO BRANCO 10 CENTRO,IGREJINHA,95650000,RS  ,"51,9627-5486,"
MAIS ECONOMICA,Rua R GENERAL MALLET 274 CENTRO,SAO GABRIEL,97300000,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Avenida GUILHERME SCHELL 6750 CENTRO,CANOAS,92310001,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Rua R DOS ANDRADAS 483 CENTRO,SANTANA DO LIVRAMENTO,97573001,RS  ,"51,8733-0959,"
MAIS ECONOMICA,Avenida AV PARAGUASSU 2043 CENTRO,CAPAO DA CANOA,95555970,RS  ,"51,9626-4506,"
MAIS ECONOMICA,Avenida AV PRESIDENTE GETULIO VARGAS 1808 BELA VISTA,ALVORADA,94810000,RS  ,"51,9627-9591,"
MAIS ECONOMICA,Avenida AV CAVALHADA 2493 CAVALHADA,PORTO ALEGRE,91740001,RS  ,"51,9631-8432,"
MAIS ECONOMICA,Rua AV 25 DE JULHO 2240 SAO GOTARDO  DISTRITO ,FLORES DA CUNHA,95270000,RS  ,"51,9987-1360,"
MAIS ECONOMICA,Rua ASSIS BRASIL 426 CENTRO,TAPES,96760000,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Avenida AV BRASIL OESTE 2029 BOQUEIRAO,PASSO FUNDO,99025004,RS  ,"51,9947-9235,"
MAIS ECONOMICA,Rua R:TREZE DE MAIO 1355 CENTRO,SAO LUIZ GONZAGA,97800000,RS  ,"51,9653-2890,"
MAIS ECONOMICA,Rua AV 24 DE OUTUBRO 1694 INDEPENDENCIA,PORTO ALEGRE,90510001,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Avenida AV AZENHA 823 AZENHA,PORTO ALEGRE,90160002,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Avenida AV PROTASIO ALVES 128 RIO BRANCO,PORTO ALEGRE,90410004,RS  ,"51,3511-1050,"
MAIS ECONOMICA,1¼ Rua RUA MARQUES DO HERVAL 1601 CENTRO,SANTO ANGELO,98801640,RS  ,"51,3313-2020,"
MAIS ECONOMICA,Rua CAPITAO CAMBOIM 50 CENTRO,SAPUCAIA DO SUL,93220070,RS  ,"51,3452-1010,"
MAIS ECONOMICA,Rua RUA GEL.SAMPAIO 920 VILA NOVA,ALEGRETE,97541260,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Rua AV BAR?O DO RIO BARNCO 400 CENTRO,TORRES,95560000,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Rua RUA GENERAL OSOSRIO 1144 CENTRO,CANGUCU,96600000,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Avenida AV GET?LIO VARGAS 2780 BELA VISTA,ALVORADA,94810002,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Avenida GENERAL FLORES DA CUNHA 1225 VILA VERANOPOLIS,CACHOEIRINHA,94910001,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Rua AV DORIVAL CANDIDO LUZ OLIVEIRA 5360 SAO VICENTE,GRAVATAI,94060000,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Rua AV PRESIDENTE VARGAS 1959 VILA RODRIGUES,PASSO FUNDO,99070000,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Rua R:MUNDO NOVO 209 CENTRO,TRES COROAS,95660000,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Rua RUA SINIMBU 90 NOSSA SENHORA DE LOURDES,CAXIAS DO SUL,95020000,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Rua RUA J?LIO DE CASTILHOS 2060 CENTRO,CAXIAS DO SUL,95010005,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Rua RUA PORT?O 228 CENTRO,ESTANCIA VELHA,93600000,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Rua  RUA GARIBALDI 543 CENTRO,CAXIAS DO SUL,95084060,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Avenida AV DUQUE DE CAXIAS 606 FRAGATA,PELOTAS,96030002,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Avenida SETE DE SETEMBRO 863 CENTRO,QUARAI,97560000,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Rua AV VENANCIO AIRES 1078 CENTRO,SAO MARCOS,95190000,RS  ,"51,3511-1047,"
MAIS ECONOMICA,Avenida RUA DO COMERCIO 344 CENTRO,IJUI,98700970,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Rua AV ANGELO MACAL?S 296 CENTRO,ESPUMOSO,99400000,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Rua PINHEIRO MACHADO 870 CENTRO,CRUZ ALTA,98005000,RS  ,"51,3511-1046,"
MAIS ECONOMICA,Rua RUA CANDIDO FAL??O 1014 PASSO DE SAO BORJA,SAO BORJA,97670000,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Rua RUA JACOB ELY 200 CENTRO,GARIBALDI,95720970,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Avenida BRASIL 1039 CENTRO,SANTO ANGELO,98801590,RS  ,"51,3511-1050,"
MAIS ECONOMICA,1¼ Avenida AV ELY CORREA 891 PASSOS DOS FERREIROS,GRAVATAI,94185352,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Esquina RUA MARECHAL DEODORO 505 CENTRO,SAO SEBASTIAO DO CAI,95760000,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Rua AV OLAVO MORAES 782 CAPELA SAO PEDRO,CAMAQUA,96180000,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Rua AV PRESIDENTE LUCENA 3040 CENTRO,IVOTI,93900970,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Rua AV JO?O CORREA 840 CENTRO,SAPIRANGA,93800970,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Rua AVENIDA JULIO DE CASTILHO 171 CENTRO,CACHOEIRA DO SUL,96501001,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Rua AV RIO BRANCO 903 CENTRO,SANTA MARIA,97010423,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Rua AV AFONSO PENA 223 CENTRO,LAGOA VERMELHA,95300970,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Rua RUA PINHEIRO MACHADO 2292 NOSSA SENHORA DE LOURDES,CAXIAS DO SUL,95020172,RS  ,"51,3511-1050,"
MAIS ECONOMICA,10¼ Rua RUA URUGUAI 1220 CENTRO,HORIZONTINA,98920970,RS  ,"51,3511-1050,"
MAIS ECONOMICA,4¼ Rua RUA THOMAZ GONZAGA 610 RINCAO DA SERRA,VERA CRUZ,96880000,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Rua RUA DR.LEGENDRE 536 CENTRO,PAROBE,95630000,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Avenida BRASIL 1830 CENTRO,BALNEARIO CAMBORIU,88330050,SC  ,"51,3511-1050,"
MAIS ECONOMICA,Rua CORONEL PEDRO BENEDET 37 CENTRO,CRICIUMA,88801250,SC  ,"51,3511-1050,"
MAIS ECONOMICA,Avenida LUIZ DE CAM?ES 617 CORAL,LAGES,88523000,SC  ,"51,3511-1050,"
MAIS ECONOMICA,Rua ALVARO DE CARVALHO 120 CENTRO,FLORIANOPOLIS,88010040,SC  ,"51,3511-1050,"
MAIS ECONOMICA,Rua RUA VOLUNTARIOS DA PATRIA 569 CENTRO HISTORICO,PORTO ALEGRE,90030003,RS  ,"51,3332-5554,"
MAIS ECONOMICA,Avenida AV BORGES DE MEDEIROS 255 CENTRO HISTORICO,PORTO ALEGRE,90020020,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Avenida PRESIDENTE GETULIO VARGAS 2020 BELA VISTA,ALVORADA,94810001,RS  ,"51,3511-1000,"
MAIS ECONOMICA,Rua RUA DO ACAMPAMENTO 105 CENTRO,SANTA MARIA,97050001,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Rua RUA CA?APAVA 81 MATHIAS VELHO,CANOAS,92330290,RS  ,"51,3425-2022,"
MAIS ECONOMICA,Rua CONSELHEIRO JOAO ZANETTE 76 CENTRO,CRICIUMA,88801050,SC  ,"51,3031-1050,"
MAIS ECONOMICA,Avenida AV DOUTOR MAURICIO CARDOSO 944 HAMBURGO VELHO,NOVO HAMBURGO,93510250,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Avenida RUA DOS ANDRADAS 1288 CENTRO HISTORICO,PORTO ALEGRE,90020008,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Avenida PEDRO ADAMS FILHO 5215 INDUSTRIAL,NOVO HAMBURGO,93320007,RS  ,"51,3511-1000,"
MAIS ECONOMICA,Rua DO PRINCIPE 405 CENTRO,JOINVILLE,89201002,SC  ,"51,3511-1000,"
MAIS ECONOMICA,Avenida LEDIO JOAO MARTINS 500 KOBRASOL,SAO JOSE,88101101,SC  ,"51,3797-3979,"
MAIS ECONOMICA,Avenida GETULIO DORNELES VARGAS - N 458 CENTRO,CHAPECO,89801000,SC  ,"51,3511-1000,"
MAIS ECONOMICA,Rua VOLUNTARIOS DA PATRIA 147 CENTRO HISTORICO,PORTO ALEGRE,90030002,RS  ,"51,3511-1046,"
MAIS ECONOMICA,Rua R MOREIRA CESAR 2038 PIO X,CAXIAS DO SUL,95034000,RS  ,"51,3511-1046,"
MAIS ECONOMICA,Avenida AV MOACIR DA MOTTA FORTES 6 VERA CRUZ,PASSO FUNDO,99040010,RS  ,"51,3511-1050,"
MAIS ECONOMICA,Rua AV BOQUEIR?O 3541 IGARA,CANOAS,92410350,RS  ,"51,3428-3572,"
MAIS ECONOMICA,Avenida AV CRISTOV?O COLOMBO 1884 FLORESTA,PORTO ALEGRE,90560001,RS  ,"51,3511-1046,"
MAIS ECONOMICA,Rua QUINZE DE NOVEMBRO 553 CENTRO,PELOTAS,96015000,RS  ,"51,3511-1046,"
MAIS ECONOMICA,Rua ALTO JACUI 650 CENTRO,NAO ME TOQUE,99470000,RS  ,"51,3428-3572,"
MAIS ECONOMICA,Avenida AV NILO WULFF 215 RESTINGA,PORTO ALEGRE,91790000,RS  ,"51,3511-1000,"
MAIS ECONOMICA,Rua TENENTE SILVEIRA 199 CENTRO,FLORIANOPOLIS,88010301,SC  ,"51,3224-7098,"
TCHE,Rua TUIUTI 2449 CENTRO,SANTA MARIA,97050421,RS  ,"55,30265432,"
FARMACIA BOM LAR,Avenida TAQUARA 251 CENTRO,PAROBE,95630000,RS  ,"51,35431670,"
FARMACIA DOIS LAJEADOS,Rua RUA DR AFRANIO HIDALGO LEMOS 530 CENTRO,DOIS LAJEADOS,99220000,RS  ,"54,34711307,"
ASSOCIADAS,Avenida HUMBERTO DE ALENCAR CASTELO BRANCO 538 CENTRO,BALNEARIO PINHAL,95599000,RS  ,"51,36821177,"
TCHE,Rua CLEMENCIANO BARNASQUE 1530 VILA BLOCK,SAO SEPE,97340000,RS  ,",55323318850,"
ASSOCIADAS,Rua DUQUE DE CAXIAS 3332 CENTRO,URUGUAIANA,97500182,RS  ,"54,26214400,000"
ASSOCIADAS,Rua SANTOS DUMONT 561 CENTRO,URUGUAIANA,97510000,RS  ,"54,26214400,000"
ASSOCIADAS,Avenida PRESIDENTE GETULIO VARGAS 3825 CENTRO,URUGUAIANA,97510431,RS  ,"54,26214400,000"
ASSOCIADAS,Avenida MARECHAL SETEMBRINO DE CARVALHO 499 IPIRANGA,URUGUAIANA,97507375,RS  ,"55,34141478,"
VIDA FARMACIAS,Avenida QUINZE DE NOVEMBRO 645 CENTRO,ERECHIM,99700286,RS  ,"54,5433215329,"
AGAFARMA,Avenida PIRATINI 427 CENTRO,BUTIA,96750000,RS  ,"51,36521109,"
AGAFARMA,Avenida RAMIRO BARCELOS 579 PORTO DO CONDE  DISTRITO ,SAO JERONIMO,96700000,RS  ,"51,36511920,"
ASSOCIADAS,Rua LIBERATO SALZANO 22 CENTRO,NAO ME TOQUE,99470000,RS  ,"54,33321600,"
ASSOCIADAS,Avenida ALTO JACUI 429 CENTRO,NAO ME TOQUE,99470000,RS  ,"54,33321600,"
ASSOCIADAS,Rua VINTE E TRES DE OUTUBRO 330 CENTRO,VICTOR GRAEFF,99350000,RS  ,"54,33321600,"
ASSOCIADAS,Rua XV DE NOVEMBRO 342 CENTRO,CACAPAVA DO SUL,96570000,RS  ,"55,5532811965,30"
ASSOCIADAS,Rua CORONEL CORIOLANO CASTRO 680 CENTRO,CACAPAVA DO SUL,96570000,RS  ,"55,32814141,29"
ASSOCIADAS,Rua XV DE NOVEMBRO 462 MINAS DO CAMAQUA,CACAPAVA DO SUL,96570000,RS  ,"55,32814141,29"
ASSOCIADAS,Rua RUA BENJAMIN CONSTANT 1375 MINAS DO CAMAQUA,CACAPAVA DO SUL,96570000,RS  ,"55,32814141,29"
ASSOCIADAS,Rua VISCONDE DO RIO BRANCO 1253 VILA BLOCK,SAO SEPE,97340000,RS  ,"55,32814141,29"
ASSOCIADAS,Avenida JULIO DE CASTILHOS 276 CENTRO,CACHOEIRA DO SUL,96501000,RS  ,"55,32814141,29"
ASSOCIADAS,Rua DOUTOR PIRES PORTO 346 CENTRO,LAVRAS DO SUL,97390000,RS  ,"55,32811965,"
ASSOCIADAS,Rua CORONEL VERISSIMO 964 VILA BLOCK,SAO SEPE,97340000,RS  ,"55,32814141,29"
ASSOCIADAS,Rua AVENIDA PRESIDENTE KENNEDY 2200 MINAS DO CAMAQUA,CACAPAVA DO SUL,96570000,RS  ,"55,32811965,24"
ASSOCIADAS,Rua RUA XV DE NOVEMBRO 584 MINAS DO CAMAQUA,CACAPAVA DO SUL,96570000,RS  ,"55,32814141,24"
ASSOCIADAS,Rua CORONEL VERISSIMO 1033 CENTRO,SAO SEPE,97340000,RS  ,"55,32814141,"
AGAFARMA,Avenida 3 EDILIO LUIZ CHESTIES 1483 CENTRO,NOVA ALVORADA,95985000,RS  ,"54,33231055,"
AGAFARMA,Avenida FLORES DA CUNHA 1615 CENTRO,CARAZINHO,99500000,RS  ,"54,33314944,"
SANAR,Avenida ASSIS CHATEAUBRIAND 145 SAO SEBASTIAO,PORTO ALEGRE,91060440,RS  ,"51,33443778,"
AGAFARMA,Rua JULIETA PINTO CESAR 334 CENTRO,VIAMAO,94410080,RS  ,"51,34853040,"
ASSOCIADAS,Rua VENANCIO AIRES 1056 FLORIDA,SANTIAGO,97700000,RS  ,"55,32514400,"
TOTAL FARMA,Rua BORTOLO ZANI 967 BELA VISTA,CAXIAS DO SUL,95072000,RS  ,"54,32225422,"
TOTAL FARMA,Rua ALBINO SANTINI 387 SANTA FE,CAXIAS DO SUL,95045030,RS  ,"54,32243281,"
ASSOCIADAS,Praça RIO BRANCO 1500 ANA RECH,CAXIAS DO SUL,95060000,RS  ,"54,32831801,0"
ARAFARMA,Rua SANTO GRANZOTTO 315 CENTRO,ARATIBA,99770000,RS  ,"54,33761386,"
arafarma,Avenida ANTONIO MENEGATTI 914 CENTRO,CENTENARIO,99838000,RS  ,"54,36135087,"
VIDA FARMACIAS,Avenida DOUTOR ITO JOAO SNEL 933 CENTRO,IMIGRANTE,95885000,RS  ,",5137541120,"
ASSOCIADAS,Avenida JULIO DE CASTILHOS 752 CENTRO,SAO FRANCISCO DE PAULA,95400000,RS  ,"54,32441888,"
AGAFARMA,Avenida SANTO DAL BOSCO 809 POLIGONO  D   DISTRITO ,ERECHIM,99700000,RS  ,"54,3215931,"
FARM?CIA REAL,10¼ Rua RUA DO COM?RCIO 808 CENTRO,FREDERICO WESTPHALEN,98400000,RS  ,"55,37443620,55"
ASSOCIADAS,Rua JULIO DE CASTILHO 593 SAO MARCOS,FARROUPILHA,95180000,RS  ,"54,32684140,"
ASSOCIADAS,Rua RUA INDEPENDENCIA 567 SAO MARCOS,FARROUPILHA,95180000,RS  ,"54,32616428,"
ASSOCIADAS,Rua PINHEIRO MACHADO 514 SAO MARCOS,FARROUPILHA,95180000,RS  ,"54,32684401,54"
AGAFARMA,Rua DOUTOR PEREIRA NETO 823 TRISTEZA,PORTO ALEGRE,91920530,RS  ,"51,32477800,"
